省编码	省名称	市编码	市名称	区县编码	区县名称	百姓省	市代码	百姓市	区县代码	百姓区县
510000	四川省	510900	遂宁市	510921	蓬溪县	四川	suining	遂宁	m4896	蓬溪
510000	四川省	510900	遂宁市	510922	射洪县	四川	suining	遂宁	m4895	射洪
510000	四川省	510900	遂宁市	510923	大英县	四川	suining	遂宁	m4894	大英
510000	四川省	511000	内江市	511001	市辖区					
510000	四川省	511000	内江市	511002	市中区	四川	neijiang	内江	m4867	市中
510000	四川省	511000	内江市	511011	东兴区	四川	neijiang	内江	m4866	东兴
510000	四川省	511000	内江市	511024	威远县	四川	neijiang	内江	m4865	威远
510000	四川省	511000	内江市	511025	资中县	四川	neijiang	内江	m4864	资中
510000	四川省	511000	内江市	511028	隆昌县	四川	neijiang	内江	m4863	隆昌
510000	四川省	511100	乐山市	511101	市辖区					
510000	四川省	511100	乐山市	511102	市中区	四川	leshan	乐山	m4862	市中
510000	四川省	511100	乐山市	511111	沙湾区	四川	leshan	乐山	m4861	沙湾
510000	四川省	511100	乐山市	511112	五通桥区	四川	leshan	乐山	m4860	五通桥
510000	四川省	511100	乐山市	511113	金口河区	四川	leshan	乐山	m4859	金口河
510000	四川省	511100	乐山市	511123	犍为县	四川	leshan	乐山	m4858	犍为
510000	四川省	511100	乐山市	511124	井研县	四川	leshan	乐山	m4857	井研
510000	四川省	511100	乐山市	511126	夹江县	四川	leshan	乐山	m4856	夹江
510000	四川省	511100	乐山市	511129	沐川县	四川	leshan	乐山	m4855	沐川
510000	四川省	511100	乐山市	511132	峨边彝族自治县	四川	leshan	乐山	m4854	峨边
510000	四川省	511100	乐山市	511133	马边彝族自治县	四川	leshan	乐山	m4853	马边
510000	四川省	511100	乐山市	511181	峨眉山市	四川	leshan	乐山	m4852	峨眉山
510000	四川省	511300	南充市	511301	市辖区					
510000	四川省	511300	南充市	511302	顺庆区	四川	nanchong	南充	m4914	顺庆
510000	四川省	511300	南充市	511303	高坪区	四川	nanchong	南充	m4913	高坪
510000	四川省	511300	南充市	511304	嘉陵区	四川	nanchong	南充	m4912	嘉陵
510000	四川省	511300	南充市	511321	南部县	四川	nanchong	南充	m4910	南部
510000	四川省	511300	南充市	511322	营山县	四川	nanchong	南充	m4906	营山
510000	四川省	511300	南充市	511323	蓬安县	四川	nanchong	南充	m4907	蓬安
510000	四川省	511300	南充市	511324	仪陇县	四川	nanchong	南充	m4908	仪陇
510000	四川省	511300	南充市	511325	西充县	四川	nanchong	南充	m4911	西充
510000	四川省	511300	南充市	511381	阆中市	四川	nanchong	南充	m4909	阆中
510000	四川省	511400	眉山市	511401	市辖区					
510000	四川省	511400	眉山市	511402	东坡区	四川	meishan	眉山	m7060	东坡
510000	四川省	511400	眉山市	511421	仁寿县	四川	meishan	眉山	m7059	仁寿
510000	四川省	511400	眉山市	511422	彭山县	四川	meishan	眉山	m7058	彭山
510000	四川省	511400	眉山市	511423	洪雅县	四川	meishan	眉山	m7057	洪雅
510000	四川省	511400	眉山市	511424	丹棱县	四川	meishan	眉山	m7056	丹棱
510000	四川省	511400	眉山市	511425	青神县	四川	meishan	眉山	m7055	青神
510000	四川省	511500	宜宾市	511501	市辖区					
510000	四川省	511500	宜宾市	511502	翠屏区	四川	yibin	宜宾	m4877	翠屏
510000	四川省	511500	宜宾市	511503	南溪区	四川	yibin	宜宾	m4875	南溪
510000	四川省	511500	宜宾市	511521	宜宾县	四川	yibin	宜宾	m4876	宜宾县
510000	四川省	511500	宜宾市	511523	江安县	四川	yibin	宜宾	m4874	江安
510000	四川省	511500	宜宾市	511524	长宁县	四川	yibin	宜宾	m4873	长宁
510000	四川省	511500	宜宾市	511525	高县	四川	yibin	宜宾	m4872	高县
510000	四川省	511500	宜宾市	511526	珙县	四川	yibin	宜宾	m4871	珙县
510000	四川省	511500	宜宾市	511527	筠连县	四川	yibin	宜宾	m4870	筠连
510000	四川省	511500	宜宾市	511528	兴文县	四川	yibin	宜宾	m4869	兴文
510000	四川省	511500	宜宾市	511529	屏山县	四川	yibin	宜宾	m4868	屏山
510000	四川省	511600	广安市	511601	市辖区					
510000	四川省	511600	广安市	511602	广安区	四川	guangan	广安	m4893	广安区
510000	四川省	511600	广安市	511603	前锋区					
510000	四川省	511600	广安市	511621	岳池县	四川	guangan	广安	m4892	岳池
510000	四川省	511600	广安市	511622	武胜县	四川	guangan	广安	m4891	武胜
510000	四川省	511600	广安市	511623	邻水县	四川	guangan	广安	m4890	邻水
510000	四川省	511600	广安市	511681	华蓥市	四川	guangan	广安	m4889	华蓥
510000	四川省	511700	达州市	511701	市辖区					
510000	四川省	511700	达州市	511702	通川区	四川	dazhou	达州	m4905	通川
510000	四川省	511700	达州市	511703	达川区					
510000	四川省	511700	达州市	511722	宣汉县	四川	dazhou	达州	m4903	宣汉
510000	四川省	511700	达州市	511723	开江县	四川	dazhou	达州	m4902	开江
510000	四川省	511700	达州市	511724	大竹县	四川	dazhou	达州	m4901	大竹
510000	四川省	511700	达州市	511725	渠县	四川	dazhou	达州	m4900	渠县
510000	四川省	511700	达州市	511781	万源市	四川	dazhou	达州	m4899	万源
510000	四川省	511800	雅安市	511801	市辖区					
510000	四川省	511800	雅安市	511802	雨城区	四川	yaan	雅安	m4834	雨城
510000	四川省	511800	雅安市	511803	名山区	四川	yaan	雅安	m4833	名山
510000	四川省	511800	雅安市	511822	荥经县	四川	yaan	雅安	m4832	荥经
510000	四川省	511800	雅安市	511823	汉源县	四川	yaan	雅安	m4831	汉源
510000	四川省	511800	雅安市	511824	石棉县	四川	yaan	雅安	m4830	石棉
510000	四川省	511800	雅安市	511825	天全县	四川	yaan	雅安	m4829	天全
510000	四川省	511800	雅安市	511826	芦山县	四川	yaan	雅安	m4828	芦山
510000	四川省	511800	雅安市	511827	宝兴县	四川	yaan	雅安	m4827	宝兴
510000	四川省	511900	巴中市	511901	市辖区					
510000	四川省	511900	巴中市	511902	巴州区	四川	bazhong	巴中	m4888	巴州
510000	四川省	511900	巴中市	511903	恩阳区					
510000	四川省	511900	巴中市	511921	通江县	四川	bazhong	巴中	m4887	通江
510000	四川省	511900	巴中市	511922	南江县	四川	bazhong	巴中	m4886	南江
510000	四川省	511900	巴中市	511923	平昌县	四川	bazhong	巴中	m4885	平昌
510000	四川省	512000	资阳市	512001	市辖区					
510000	四川省	512000	资阳市	512002	雁江区	四川	ziyang	资阳	m7003	雁江
510000	四川省	512000	资阳市	512021	安岳县	四川	ziyang	资阳	m7002	安岳
510000	四川省	512000	资阳市	512022	乐至县	四川	ziyang	资阳	m7001	乐至
510000	四川省	512000	资阳市	512081	简阳市	四川	ziyang	资阳	m7000	简阳
510000	四川省	513200	阿坝藏族羌族自治州	513221	汶川县	四川	aba	阿坝	m4808	汶川
510000	四川省	513200	阿坝藏族羌族自治州	513222	理县	四川	aba	阿坝	m4807	理县
510000	四川省	513200	阿坝藏族羌族自治州	513223	茂县	四川	aba	阿坝	m4806	茂县
510000	四川省	513200	阿坝藏族羌族自治州	513224	松潘县	四川	aba	阿坝	m4805	松潘
510000	四川省	513200	阿坝藏族羌族自治州	513225	九寨沟县	四川	aba	阿坝	m4804	九寨沟
510000	四川省	513200	阿坝藏族羌族自治州	513226	金川县	四川	aba	阿坝	m4803	金川
510000	四川省	513200	阿坝藏族羌族自治州	513227	小金县	四川	aba	阿坝	m4802	小金
510000	四川省	513200	阿坝藏族羌族自治州	513228	黑水县	四川	aba	阿坝	m4801	黑水
510000	四川省	513200	阿坝藏族羌族自治州	513229	马尔康县	四川	aba	阿坝	m4800	马尔康
510000	四川省	513200	阿坝藏族羌族自治州	513231	阿坝县	四川	aba	阿坝	m4798	阿坝县
510000	四川省	513200	阿坝藏族羌族自治州	513232	若尔盖县	四川	aba	阿坝	m4797	若尔盖
510000	四川省	513200	阿坝藏族羌族自治州	513233	红原县	四川	aba	阿坝	m4796	红原
510000	四川省	513300	甘孜藏族自治州	513321	康定县	四川	ganzi	甘孜	m4826	康定
510000	四川省	513300	甘孜藏族自治州	513322	泸定县	四川	ganzi	甘孜	m4825	泸定
510000	四川省	513300	甘孜藏族自治州	513323	丹巴县	四川	ganzi	甘孜	m4824	丹巴
510000	四川省	513300	甘孜藏族自治州	513324	九龙县	四川	ganzi	甘孜	m4823	九龙
510000	四川省	513300	甘孜藏族自治州	513325	雅江县	四川	ganzi	甘孜	m4822	雅江
510000	四川省	513300	甘孜藏族自治州	513326	道孚县	四川	ganzi	甘孜	m4821	道孚
510000	四川省	513300	甘孜藏族自治州	513327	炉霍县	四川	ganzi	甘孜	m4820	炉霍
510000	四川省	513300	甘孜藏族自治州	513328	甘孜县	四川	ganzi	甘孜	m4819	甘孜县
510000	四川省	513300	甘孜藏族自治州	513329	新龙县	四川	ganzi	甘孜	m4818	新龙
510000	四川省	513300	甘孜藏族自治州	513331	白玉县	四川	ganzi	甘孜	m4816	白玉
510000	四川省	513300	甘孜藏族自治州	513332	石渠县	四川	ganzi	甘孜	m4815	石渠
510000	四川省	513300	甘孜藏族自治州	513333	色达县	四川	ganzi	甘孜	m4814	色达
510000	四川省	513300	甘孜藏族自治州	513334	理塘县	四川	ganzi	甘孜	m4813	理塘
510000	四川省	513300	甘孜藏族自治州	513335	巴塘县	四川	ganzi	甘孜	m4812	巴塘
510000	四川省	513300	甘孜藏族自治州	513336	乡城县	四川	ganzi	甘孜	m4811	乡城
510000	四川省	513300	甘孜藏族自治州	513337	稻城县	四川	ganzi	甘孜	m4810	稻城
510000	四川省	513300	甘孜藏族自治州	513338	得荣县	四川	ganzi	甘孜	m4809	得荣
510000	四川省	513400	凉山彝族自治州	513401	西昌市	四川	liangshan	凉山	m4851	西昌
510000	四川省	513400	凉山彝族自治州	513422	木里藏族自治县	四川	liangshan	凉山	m4850	木里
510000	四川省	513400	凉山彝族自治州	513423	盐源县	四川	liangshan	凉山	m4849	盐源
510000	四川省	513400	凉山彝族自治州	513424	德昌县	四川	liangshan	凉山	m4848	德昌
510000	四川省	513400	凉山彝族自治州	513425	会理县	四川	liangshan	凉山	m4847	会理
510000	四川省	513400	凉山彝族自治州	513426	会东县	四川	liangshan	凉山	m4846	会东
510000	四川省	513400	凉山彝族自治州	513427	宁南县	四川	liangshan	凉山	m4845	宁南
510000	四川省	513400	凉山彝族自治州	513428	普格县	四川	liangshan	凉山	m4844	普格
510000	四川省	513400	凉山彝族自治州	513429	布拖县	四川	liangshan	凉山	m4843	布拖
510000	四川省	513400	凉山彝族自治州	513431	昭觉县	四川	liangshan	凉山	m4841	昭觉
510000	四川省	513400	凉山彝族自治州	513432	喜德县	四川	liangshan	凉山	m4840	喜德
510000	四川省	513400	凉山彝族自治州	513433	冕宁县	四川	liangshan	凉山	m4839	冕宁
510000	四川省	513400	凉山彝族自治州	513434	越西县	四川	liangshan	凉山	m4838	越西
510000	四川省	513400	凉山彝族自治州	513435	甘洛县	四川	liangshan	凉山	m4837	甘洛
510000	四川省	513400	凉山彝族自治州	513436	美姑县	四川	liangshan	凉山	m4836	美姑
510000	四川省	513400	凉山彝族自治州	513437	雷波县	四川	liangshan	凉山	m4835	雷波
520000	贵州省	520100	贵阳市	520101	市辖区					
520000	贵州省	520100	贵阳市	520102	南明区					
520000	贵州省	520100	贵阳市	520103	云岩区	贵州	guiyang	贵阳	m4781	云岩
520000	贵州省	520100	贵阳市	520111	花溪区	贵州	guiyang	贵阳	m4780	花溪
520000	贵州省	520100	贵阳市	520112	乌当区	贵州	guiyang	贵阳	m4779	乌当
520000	贵州省	520100	贵阳市	520113	白云区	贵州	guiyang	贵阳	m4778	白云
520000	贵州省	520100	贵阳市	520115	观山湖区					
520000	贵州省	520100	贵阳市	520121	开阳县	贵州	guiyang	贵阳	m4775	开阳
520000	贵州省	520100	贵阳市	520122	息烽县	贵州	guiyang	贵阳	m4773	息烽
520000	贵州省	520100	贵阳市	520123	修文县	贵州	guiyang	贵阳	m4774	修文
520000	贵州省	520100	贵阳市	520181	清镇市	贵州	guiyang	贵阳	m4776	清镇
520000	贵州省	520200	六盘水市	520201	钟山区	贵州	liupanshui	六盘水	m4706	钟山
520000	贵州省	520200	六盘水市	520203	六枝特区	贵州	liupanshui	六盘水	m4705	六枝
520000	贵州省	520200	六盘水市	520221	水城县	贵州	liupanshui	六盘水	m4704	水城
520000	贵州省	520200	六盘水市	520222	盘县	贵州	liupanshui	六盘水	m4703	盘县
520000	贵州省	520300	遵义市	520301	市辖区					
520000	贵州省	520300	遵义市	520302	红花岗区	贵州	zunyi	遵义	m4772	红花岗
520000	贵州省	520300	遵义市	520303	汇川区	贵州	zunyi	遵义	m4771	汇川
520000	贵州省	520300	遵义市	520321	遵义县	贵州	zunyi	遵义	m4770	遵义县
520000	贵州省	520300	遵义市	520322	桐梓县	贵州	zunyi	遵义	m4769	桐梓
520000	贵州省	520300	遵义市	520323	绥阳县	贵州	zunyi	遵义	m4768	绥阳
520000	贵州省	520300	遵义市	520324	正安县	贵州	zunyi	遵义	m4767	正安
520000	贵州省	520300	遵义市	520325	道真仡佬族苗族自治县	贵州	zunyi	遵义	m4766	道真
520000	贵州省	520300	遵义市	520326	务川仡佬族苗族自治县	贵州	zunyi	遵义	m4765	务川
520000	贵州省	520300	遵义市	520327	凤冈县	贵州	zunyi	遵义	m4764	凤冈
520000	贵州省	520300	遵义市	520328	湄潭县	贵州	zunyi	遵义	m4763	湄潭
520000	贵州省	520300	遵义市	520329	余庆县	贵州	zunyi	遵义	m4762	余庆
520000	贵州省	520300	遵义市	520381	赤水市	贵州	zunyi	遵义	m4760	赤水
520000	贵州省	520300	遵义市	520382	仁怀市	贵州	zunyi	遵义	m4759	仁怀
520000	贵州省	520400	安顺市	520401	市辖区					
520000	贵州省	520400	安顺市	520402	西秀区	贵州	anshun	安顺	m4758	西秀
520000	贵州省	520400	安顺市	520421	平坝县	贵州	anshun	安顺	m4757	平坝
520000	贵州省	520400	安顺市	520422	普定县	贵州	anshun	安顺	m4756	普定
520000	贵州省	520400	安顺市	520423	镇宁布依族苗族自治县	贵州	anshun	安顺	m4755	镇宁
520000	贵州省	520400	安顺市	520424	关岭布依族苗族自治县	贵州	anshun	安顺	m4754	关岭
520000	贵州省	520400	安顺市	520425	紫云苗族布依族自治县	贵州	anshun	安顺	m4753	紫云
520000	贵州省	520500	毕节市	520501	市辖区	贵州	bijie	毕节	m4714	七星关/毕节
520000	贵州省	520500	毕节市	520502	七星关区	贵州	bijie	毕节	m4714	七星关/毕节
520000	贵州省	520500	毕节市	520521	大方县	贵州	bijie	毕节	m4713	大方
520000	贵州省	520500	毕节市	520522	黔西县	贵州	bijie	毕节	m4712	黔西
520000	贵州省	520500	毕节市	520523	金沙县	贵州	bijie	毕节	m4711	金沙
520000	贵州省	520500	毕节市	520524	织金县	贵州	bijie	毕节	m4710	织金
520000	贵州省	520500	毕节市	520525	纳雍县	贵州	bijie	毕节	m4709	纳雍
520000	贵州省	520500	毕节市	520526	威宁彝族回族苗族自治县	贵州	bijie	毕节	m4708	威宁
520000	贵州省	520500	毕节市	520527	赫章县	贵州	bijie	毕节	m4707	赫章
520000	贵州省	520600	铜仁市	520601	市辖区	贵州	tongren	铜仁	m4724	碧江/铜仁
520000	贵州省	520600	铜仁市	520602	碧江区	贵州	tongren	铜仁	m4724	碧江/铜仁
520000	贵州省	520600	铜仁市	520603	万山区	贵州	tongren	铜仁	m4715	万山
520000	贵州省	520600	铜仁市	520621	江口县	贵州	tongren	铜仁	m4723	江口
520000	贵州省	520600	铜仁市	520622	玉屏侗族自治县	贵州	tongren	铜仁	m4722	玉屏
520000	贵州省	520600	铜仁市	520623	石阡县	贵州	tongren	铜仁	m4721	石阡
520000	贵州省	520600	铜仁市	520624	思南县	贵州	tongren	铜仁	m4720	思南
520000	贵州省	520600	铜仁市	520625	印江土家族苗族自治县	贵州	tongren	铜仁	m4719	印江
520000	贵州省	520600	铜仁市	520626	德江县	贵州	tongren	铜仁	m4718	德江
520000	贵州省	520600	铜仁市	520627	沿河土家族自治县	贵州	tongren	铜仁	m4717	沿河
520000	贵州省	520600	铜仁市	520628	松桃苗族自治县	贵州	tongren	铜仁	m4716	松桃
520000	贵州省	522300	黔西南布依族苗族自治州	522301	兴义市	贵州	qianxinan	黔西南	m4702	兴义
520000	贵州省	522300	黔西南布依族苗族自治州	522322	兴仁县	贵州	qianxinan	黔西南	m4701	兴仁
520000	贵州省	522300	黔西南布依族苗族自治州	522323	普安县	贵州	qianxinan	黔西南	m4700	普安
520000	贵州省	522300	黔西南布依族苗族自治州	522324	晴隆县	贵州	qianxinan	黔西南	m4699	晴隆
520000	贵州省	522300	黔西南布依族苗族自治州	522325	贞丰县	贵州	qianxinan	黔西南	m4698	贞丰
520000	贵州省	522300	黔西南布依族苗族自治州	522326	望谟县	贵州	qianxinan	黔西南	m4697	望谟
520000	贵州省	522300	黔西南布依族苗族自治州	522327	册亨县	贵州	qianxinan	黔西南	m4696	册亨
520000	贵州省	522300	黔西南布依族苗族自治州	522328	安龙县	贵州	qianxinan	黔西南	m4695	安龙
520000	贵州省	522600	黔东南苗族侗族自治州	522601	凯里市	贵州	qiandongnan	黔东南	m4740	凯里
520000	贵州省	522600	黔东南苗族侗族自治州	522622	黄平县	贵州	qiandongnan	黔东南	m4739	黄平
520000	贵州省	522600	黔东南苗族侗族自治州	522623	施秉县	贵州	qiandongnan	黔东南	m4738	施秉
520000	贵州省	522600	黔东南苗族侗族自治州	522624	三穗县	贵州	qiandongnan	黔东南	m4737	三穗
520000	贵州省	522600	黔东南苗族侗族自治州	522625	镇远县	贵州	qiandongnan	黔东南	m4736	镇远
520000	贵州省	522600	黔东南苗族侗族自治州	522626	岑巩县	贵州	qiandongnan	黔东南	m4735	岑巩
520000	贵州省	522600	黔东南苗族侗族自治州	522627	天柱县	贵州	qiandongnan	黔东南	m4734	天柱
520000	贵州省	522600	黔东南苗族侗族自治州	522628	锦屏县	贵州	qiandongnan	黔东南	m4733	锦屏
520000	贵州省	522600	黔东南苗族侗族自治州	522629	剑河县	贵州	qiandongnan	黔东南	m4732	剑河
520000	贵州省	522600	黔东南苗族侗族自治州	522631	黎平县	贵州	qiandongnan	黔东南	m4730	黎平
520000	贵州省	522600	黔东南苗族侗族自治州	522632	榕江县	贵州	qiandongnan	黔东南	m4729	榕江
520000	贵州省	522600	黔东南苗族侗族自治州	522633	从江县	贵州	qiandongnan	黔东南	m4728	从江
520000	贵州省	522600	黔东南苗族侗族自治州	522634	雷山县	贵州	qiandongnan	黔东南	m4727	雷山
520000	贵州省	522600	黔东南苗族侗族自治州	522635	麻江县	贵州	qiandongnan	黔东南	m4726	麻江
520000	贵州省	522600	黔东南苗族侗族自治州	522636	丹寨县	贵州	qiandongnan	黔东南	m4725	丹寨
520000	贵州省	522700	黔南布依族苗族自治州	522701	都匀市	贵州	qiannan	黔南	m4752	都匀
520000	贵州省	522700	黔南布依族苗族自治州	522702	福泉市	贵州	qiannan	黔南	m4751	福泉
520000	贵州省	522700	黔南布依族苗族自治州	522722	荔波县	贵州	qiannan	黔南	m4750	荔波
520000	贵州省	522700	黔南布依族苗族自治州	522723	贵定县	贵州	qiannan	黔南	m4749	贵定
520000	贵州省	522700	黔南布依族苗族自治州	522725	瓮安县	贵州	qiannan	黔南	m4748	瓮安
520000	贵州省	522700	黔南布依族苗族自治州	522726	独山县	贵州	qiannan	黔南	m4747	独山
520000	贵州省	522700	黔南布依族苗族自治州	522727	平塘县	贵州	qiannan	黔南	m4746	平塘
520000	贵州省	522700	黔南布依族苗族自治州	522728	罗甸县	贵州	qiannan	黔南	m4745	罗甸
520000	贵州省	522700	黔南布依族苗族自治州	522729	长顺县	贵州	qiannan	黔南	m4744	长顺
520000	贵州省	522700	黔南布依族苗族自治州	522731	惠水县	贵州	qiannan	黔南	m4742	惠水
520000	贵州省	522700	黔南布依族苗族自治州	522732	三都水族自治县	贵州	qiannan	黔南	m4741	三都
530000	云南省	530100	昆明市	530101	市辖区					
530000	云南省	530100	昆明市	530102	五华区	云南	kunming	昆明	m4682	五华
530000	云南省	530100	昆明市	530103	盘龙区	云南	kunming	昆明	m4683	盘龙
530000	云南省	530100	昆明市	530111	官渡区	云南	kunming	昆明	m4681	官渡
530000	云南省	530100	昆明市	530112	西山区	云南	kunming	昆明	m4680	西山
530000	云南省	530100	昆明市	530113	东川区	云南	kunming	昆明	m4679	东川
530000	云南省	530100	昆明市	530114	呈贡区	云南	kunming	昆明	m4675	呈贡
530000	云南省	530100	昆明市	530122	晋宁县	云南	kunming	昆明	m4674	晋宁
530000	云南省	530100	昆明市	530124	富民县	云南	kunming	昆明	m4677	富民
530000	云南省	530100	昆明市	530125	宜良县	云南	kunming	昆明	m4673	宜良
530000	云南省	530100	昆明市	530126	石林彝族自治县	云南	kunming	昆明	m4672	石林彝族自治县
530000	云南省	530100	昆明市	530127	嵩明县	云南	kunming	昆明	m4676	嵩明
530000	云南省	530100	昆明市	530128	禄劝彝族苗族自治县	云南	kunming	昆明	m4671	禄劝
530000	云南省	530100	昆明市	530129	寻甸回族彝族自治县	云南	kunming	昆明	m4670	寻甸
530000	云南省	530100	昆明市	530181	安宁市	云南	kunming	昆明	m4678	安宁
530000	云南省	530300	曲靖市	530301	市辖区					
530000	云南省	530300	曲靖市	530302	麒麟区	云南	qujing	曲靖	m4644	麒麟
530000	云南省	530300	曲靖市	530321	马龙县	云南	qujing	曲靖	m4643	马龙
530000	云南省	530300	曲靖市	530322	陆良县	云南	qujing	曲靖	m4642	陆良
530000	云南省	530300	曲靖市	530323	师宗县	云南	qujing	曲靖	m4641	师宗
530000	云南省	530300	曲靖市	530324	罗平县	云南	qujing	曲靖	m4640	罗平
530000	云南省	530300	曲靖市	530325	富源县	云南	qujing	曲靖	m4639	富源
530000	云南省	530300	曲靖市	530326	会泽县	云南	qujing	曲靖	m4638	会泽
530000	云南省	530300	曲靖市	530328	沾益县	云南	qujing	曲靖	m4637	沾益
530000	云南省	530300	曲靖市	530381	宣威市	云南	qujing	曲靖	m4636	宣威
530000	云南省	530400	玉溪市	530401	市辖区					
530000	云南省	530400	玉溪市	530402	红塔区	云南	yuxi	玉溪	m4622	红塔
530000	云南省	530400	玉溪市	530421	江川县	云南	yuxi	玉溪	m4621	江川
530000	云南省	530400	玉溪市	530422	澄江县	云南	yuxi	玉溪	m4620	澄江
530000	云南省	530400	玉溪市	530423	通海县	云南	yuxi	玉溪	m4619	通海
530000	云南省	530400	玉溪市	530424	华宁县	云南	yuxi	玉溪	m4618	华宁
530000	云南省	530400	玉溪市	530425	易门县	云南	yuxi	玉溪	m4617	易门
530000	云南省	530400	玉溪市	530426	峨山彝族自治县	云南	yuxi	玉溪	m4616	峨山
530000	云南省	530400	玉溪市	530427	新平彝族傣族自治县	云南	yuxi	玉溪	m4615	新平
530000	云南省	530400	玉溪市	530428	元江哈尼族彝族傣族自治县	云南	yuxi	玉溪	m4614	元江
530000	云南省	530500	保山市	530501	市辖区					
530000	云南省	530500	保山市	530502	隆阳区	云南	baoshan	保山	m4635	隆阳
530000	云南省	530500	保山市	530521	施甸县	云南	baoshan	保山	m4634	施甸
530000	云南省	530500	保山市	530522	腾冲县	云南	baoshan	保山	m4633	腾冲
530000	云南省	530500	保山市	530523	龙陵县	云南	baoshan	保山	m4632	龙陵
530000	云南省	530500	保山市	530524	昌宁县	云南	baoshan	保山	m4631	昌宁
530000	云南省	530600	昭通市	530601	市辖区					
530000	云南省	530600	昭通市	530602	昭阳区	云南	zhaotong	昭通	m4694	昭阳
530000	云南省	530600	昭通市	530621	鲁甸县	云南	zhaotong	昭通	m4693	鲁甸
530000	云南省	530600	昭通市	530622	巧家县	云南	zhaotong	昭通	m4692	巧家
530000	云南省	530600	昭通市	530623	盐津县	云南	zhaotong	昭通	m4691	盐津
530000	云南省	530600	昭通市	530624	大关县	云南	zhaotong	昭通	m4690	大关
530000	云南省	530600	昭通市	530625	永善县	云南	zhaotong	昭通	m4689	永善
530000	云南省	530600	昭通市	530626	绥江县	云南	zhaotong	昭通	m4688	绥江
530000	云南省	530600	昭通市	530627	镇雄县	云南	zhaotong	昭通	m4687	镇雄
530000	云南省	530600	昭通市	530628	彝良县	云南	zhaotong	昭通	m4686	彝良
530000	云南省	530600	昭通市	530629	威信县	云南	zhaotong	昭通	m4685	威信
530000	云南省	530700	丽江市	530701	市辖区					
530000	云南省	530700	丽江市	530702	古城区	云南	lijiang	丽江	m4578	古城
530000	云南省	530700	丽江市	530721	玉龙纳西族自治县	云南	lijiang	丽江	m4577	玉龙
530000	云南省	530700	丽江市	530722	永胜县	云南	lijiang	丽江	m4576	永胜
530000	云南省	530700	丽江市	530723	华坪县	云南	lijiang	丽江	m4575	华坪
530000	云南省	530700	丽江市	530724	宁蒗彝族自治县	云南	lijiang	丽江	m4574	宁蒗
530000	云南省	530800	普洱市	530801	市辖区					
530000	云南省	530800	普洱市	530802	思茅区	云南	puer	普洱	m4602	思茅
530000	云南省	530800	普洱市	530821	宁洱哈尼族彝族自治县	云南	puer	普洱	m4603	宁洱/翠云
530000	云南省	530800	普洱市	530822	墨江哈尼族自治县	云南	puer	普洱	m4601	墨江
530000	云南省	530800	普洱市	530823	景东彝族自治县	云南	puer	普洱	m4600	景东
530000	云南省	530800	普洱市	530824	景谷傣族彝族自治县	云南	puer	普洱	m4599	景谷
530000	云南省	530800	普洱市	530825	镇沅彝族哈尼族拉祜族自治县	云南	puer	普洱	m4598	镇沅
530000	云南省	530800	普洱市	530826	江城哈尼族彝族自治县	云南	puer	普洱	m4597	江城
530000	云南省	530800	普洱市	530827	孟连傣族拉祜族佤族自治县	云南	puer	普洱	m4596	孟连
530000	云南省	530800	普洱市	530828	澜沧拉祜族自治县	云南	puer	普洱	m4595	澜沧
530000	云南省	530800	普洱市	530829	西盟佤族自治县	云南	puer	普洱	m4594	西盟
530000	云南省	530900	临沧市	530901	市辖区					
530000	云南省	530900	临沧市	530902	临翔区	云南	lincang	临沧	m4593	临翔
530000	云南省	530900	临沧市	530921	凤庆县	云南	lincang	临沧	m4592	凤庆
530000	云南省	530900	临沧市	530922	云县	云南	lincang	临沧	m4591	云县
530000	云南省	530900	临沧市	530923	永德县	云南	lincang	临沧	m4590	永德
530000	云南省	530900	临沧市	530924	镇康县	云南	lincang	临沧	m4589	镇康
530000	云南省	530900	临沧市	530925	双江拉祜族佤族布朗族傣族自治县	云南	lincang	临沧	m4588	双江
530000	云南省	530900	临沧市	530926	耿马傣族佤族自治县	云南	lincang	临沧	m4587	耿马
530000	云南省	530900	临沧市	530927	沧源佤族自治县	云南	lincang	临沧	m4586	沧源
530000	云南省	532300	楚雄彝族自治州	532301	楚雄市	云南	chuxiong	楚雄	m4613	楚雄市
530000	云南省	532300	楚雄彝族自治州	532322	双柏县	云南	chuxiong	楚雄	m4612	双柏
530000	云南省	532300	楚雄彝族自治州	532323	牟定县	云南	chuxiong	楚雄	m4611	牟定
530000	云南省	532300	楚雄彝族自治州	532324	南华县	云南	chuxiong	楚雄	m4610	南华
530000	云南省	532300	楚雄彝族自治州	532325	姚安县	云南	chuxiong	楚雄	m4609	姚安
530000	云南省	532300	楚雄彝族自治州	532326	大姚县	云南	chuxiong	楚雄	m4608	大姚
530000	云南省	532300	楚雄彝族自治州	532327	永仁县	云南	chuxiong	楚雄	m4607	永仁
530000	云南省	532300	楚雄彝族自治州	532328	元谋县	云南	chuxiong	楚雄	m4606	元谋
530000	云南省	532300	楚雄彝族自治州	532329	武定县	云南	chuxiong	楚雄	m4605	武定
530000	云南省	532300	楚雄彝族自治州	532331	禄丰县	云南	chuxiong	楚雄	m4604	禄丰
530000	云南省	532500	红河哈尼族彝族自治州	532501	个旧市	云南	honghe	红河	m4657	个旧
530000	云南省	532500	红河哈尼族彝族自治州	532502	开远市	云南	honghe	红河	m4656	开远
